주요등장인물,1000|1001|1006|1007,,,,,,,,,,,,,,
에피소드 id,대화 장소,대화 묶음 id,말하는 이,대화 내용,분류,선택지 후 대사,대화 조건,초상화 id,발화자 위치,레이아웃,이미지,콘텐츠,배경음,효과음,.
,,7009,1000,이렇게 지나온 세월은 좋은 추억이 되지만,,,,4,0,,,,,,
,,7009,1000,늘 후회도 남아.,,,,4,0,,,,,,
,,7009,1000,이때 이랬었으면 어땠을까? 조금만 더 노력 해볼걸` 조금만 더 잘해줄걸 ,,,,0,0,,,,,,
,,7009,1000,조금만 더...,,,,0,0,,,,,,
,,7009,1000,하지못한 일에 대해 늘 후회하게 돼.,,,,2,0,,,,,,
,,7009,1000,하지만 지나온 세월은 되돌릴 수 없어.,,,,2,0,,,,,,
,,7009,1000,그렇기에 우리는 늘 그 순간에 최선을 다 해야해.,,,,2,0,,,,,,
,,7009,1000,미래의 내가 과거의 나를 떠올렸을때` 한치의 부끄러움도` 미련도` 후회도 남지 않도록 해야만해.,,,,2,0,,,,,,
,,7009,1000,...,,,,4,0,,,,,,
,,7009,1000,그렇기에 도문아 너는,,,,2,0,,,,,,
,,7009,1000,그 누구보다도 늘 최선을 다하는 사람이었어.,,,,1,0,,,,,,
18,501,7010,1000,...,,,,0,0,,,,,,
,,7010,1000,이 울음소리는...,,,,0,0,,,,,,
18,7070,7011,1000,언제 울음소리가 들렸냐는 듯이 고요해...,,,,0,0,,,,,,
,,7011,1000,...,,,,0,0,,,,,,
,,7011,1000,저 벽에 그려진 그림들...,,,,0,0,,,,,,
,,7011,1000,마치 도문이 너와 새나 같네.,,,,4,0,,,,,,
18,7071,7012,1000,도문아,,,,2,0,,,,,,
,,7012,1000,아무것도 할 수 없다는 슬픔과 무기력` 그리고 지난 날에 대한 후회만이,,,,2,0,,,,,,
,,7012,1000,너를 감싸며 공허함을 주고 있겠지,,,,2,0,,,,,,
,,7012,1000,하지만 그런 슬픈 생각만` 그런 기억만 있는건 아니야.,,,,2,0,,,,,,
,,7012,1000,새나에게 못해준 것만` 그 미안함만 기억하지 말고 행복한 기억들도 떠올려봐.,,,,2,0,,,,,,
,,7012,1000,슬픈 기억보다 한없이 많을거야.,,,,2,0,,,,,,
,,7012,1000,그리고 너가 그런 행복한 기억을 떠올리며 추억해주는게,,,,2,0,,,,,,
,,7012,1000,그게  새나가 너에게 바라는 걸거야.,,,,4,0,,,,,,
18,501,7013,1000,...,,,,0,0,,,,,,
,,7013,1000,도문아...,,,,2,0,,,,,,
,,7013,1000,난 너가 새나와 행복했던 기억을 떠올렸으면 좋겠어.,,,,2,0,,,,,,
,,7013,1000,...,,,,2,0,,,,,,
,,7013,1000,그곳에 한번 가보자.,,,,4,0,,,,,,
18,7050,7014,1000,도문아.,,,,1,0,,,,,,
,,7014,1000,새나랑 처음 만났던 그 때 기억해?,,,,1,0,,,,,,
18,7050,7015,1000,지금의 슬픔만을 보지 않았으면 해.,,,,2,0,,,기존에 사용한 결혼 일러스트+추가 일러스트(늙은 모습으로 일상을 즐기고 있는 모습),,,
,,7015,1000,오늘의 슬픔보단 과거의 행복했던 기억들을 떠올려주길 바라.,,,,2,0,,,,,,
,,7015,1000,그리고 그 슬픈 생각들이 행복했던 기억들로 뒤덮이길 바라.,,,,2,0,,,,,,
,,7015,1000,그래서 너가 행복함만을 기억하고 생각하길 바라.,,,,2,0,,,,,,
,,7015,1000,슬픔이 가져온 좌절에만 빠져 지내는게 아니라 행복한 기억을 떠올리며 추억해주길...,,,,2,0,,,,,,
,,7015,1000,그게 새나가 바라는 걸꺼야.,,,,2,0,,,,,,
,,7015,1000,...,,,,0,0,,,,,,
,,7015,1000,도문이 너가 새나를 만나 행복했듯이.,,,,1,0,,,,,,
,,7015,1000,새나도 너를 만나 행복했을거야.,,,,1,0,,,,,,
18,,7016,,살며시 드리우는 따스한 빛에 도문은 눈을 떴다.,,,,,,,18_9,울다 지친 도문이 눈을 뜨고 새나를 바라본다.,,,
,,7016,,아까 새나의 손을 꼭 붙잡은 채로 울다 지쳐 잠이 들었었던 모양이다.,,,,,,,,,,,
,,7016,,막 잠에서 깬 도문은 멍하니 창을 응시하다가 정신을 서서히 차리기 시작했다. ,,,,,,,,,,,
,,7016,,그러면서 혹시나 새나가 눈을 뜨지는 않았는지 기대하며 보았지만,,,,,,,,,,,
,,7016,,새나는 여전히 깊은 잠에 빠져있는 상태였다.,,,,,,,,,,,
18,,7017,,새나는 그날 이후로 깨어있는 시간이 점점 줄어들어갔다.,,,,,,,18_10,우는 듯한 표정으로 새나를 쳐다보는 도문(44-64에서 입만 다문 상태),,,
,,7017,,처음에는 그래도 도문과 이비와 대화를 하고 하루를 보낼 수 있는 정도였지만`,,,,,,,,,,,
,,7017,,시간이 지날수록 깨어있는 시간보단 잠에 들어있는 시간이 더 많았다.,,,,,,,,,,,
,,7017,,그래서 이제는 새나와 하루에 한마디를 나누기도 쉽지 않았다.,,,,,,,,,,,
,,7017,,그렇기에 간절했던 기대는 오늘도 쉽게` 아무렇지 않게 부숴졌다.,,,,,,,,,,,
,,7017,1001,...,,,,0,0,,,,,,
,,7017,,물론 쉽게 일어날 수 있는 일이 아니라는 걸 알고 있었다.,,,,,,,,,,,
,,7017,,하지만 도문의 마음 속에서는 지금처럼 자꾸만 기대라는 꽃이 피어났다.,,,,,,,,,,,
,,7017,,그리고 그 꽃은 계속 피어나는 만큼 계속 져갔다.,,,,,,,,,,,
,,7017,,꼭 잡았던 손을 잠시 풀어 눈물을 닦은 도문은` 다시 새나의 손을 잡으려 했다.,,,,,,,,,,,
,,7017,,그때 도문은 가져온 꽃다발 옆에 있는 한 앨범에 눈이 갔다.,,,,,,,,,,,
,,7017,,이비가 하루종일 누워있는 새나를 위해 가져온 것이었다.,,,,,,,,,,,
,,7017,,혹시나 일어났을때 심심해하지는 않을까 해서 가져다 둔 것이다.,,,,,,,,,,,
18,,7018,,도문은 새나의 손을 한손으로 잡고` 다른 손으로는 그 앨범을 가져왔다.,,,,,,,18_11,앨범을 보고있는 도문,,,
,,7018,,앨범 속에는 도문과 이비가 처음 만나 아무런 연이 없던 순간부터,,,,,,,,,,,
,,7018,,둘이 연인이 되어 데이트하던 순간들` 결혼하던 순간들` 이비가 태어나 함께하던 순간들,,,,,,,,,,,
,,7018,,그리고 최근까지의 모습들까지... ,,,,,,,,,,,
,,7018,,소중한 추억의 순간들이 하나하나 담겨있었다.,,,,,,,,,,,
,,7018,,그렇게 도문은 한 손으로 새나의 손을 꼭 쥐어 잡고,,,,,,,,,,,
,,7018,,다른 한 손으로는 앨범의 페이지를 사근히 넘기며 추억을 회상하고 있었다.,,,,,,,,,,,
,,7018,,현재와 달리 활발하고 밝은 새나의 모습...,,,,,,,,,,,
,,7018,,이제는 그 밝음을 볼 수 없다는 생각에,,,,,,,,,,,
,,7018,,그리움이란 이름의 서글픔이 도문의 마음 속에서 차오른다.,,,,,,,,,,,
,,7018,,그 고요함 속에서 들려오는 페이지가 넘어가는 소리는 왜인지 슬프게 들려왔다.,,,,,,,,,,,
,,7018,,그렇게 앨범의 마지막 페이지를 넘기려는 순간.,,,,,,,,,,,
18,,7019,1001,..!,,,,6,1,,18_12,눈을 뜬 새나와 그런 새나를 놀란 눈으로 쳐다보는 도문,,,
,,7019,1006,...,,,,,2,,,,,,
,,7019,,도문은 잡고있던 새나의 손이 움직이는 걸 느끼고` 앨범을 넘기던 것도 멈추고,,,,,,,,,,,
,,7019,,놀란 눈으로 새나를 쳐다보았다.,,,,,,,,,,,
,,7019,,새나는 계속 감고 있던 눈을 뜨고 일어나 도문을 바라보고 있었다.,,,,,,,,,,,
,,7019,1006,...,,,,,,,,,,,
18,,7020,,도문은 놀란 표정을 지우고 살며시 웃었다.,,,,,,,18_13,새나를 보며 살며시 웃으며 이야기하는 도문,,,
,,7020,1001,잘 잤어?,,,,8,0,,,,,,
,,7020,,그 물음에 새나는 힘겹게 고개를 끄덕였다.,,,,,,,,,,,
,,7020,1001,이비가 가져온 앨범을 보고 있었어.,,,,8,0,,,,,,
,,7020,1001,우리 이때 정말 젊었구나.,,,,8,0,,,,,,
,,7020,1001,밝은 모습이 정말 보기 좋았어. 우리둘다.,,,,8,0,,,,,,
,,7020,1001,결혼할때도 이렇게 어여쁜 신부를 데리고 살게된다는게 믿기지 않았지...,,,,8,0,,,,,,
,,7020,1001,처음엔 우리 둘만 있던 조용한 집이었는데.,,,,8,0,,,,,,
,,7020,1001,이비가 태어나고 많이 시끌벅적해졌었지.,,,,8,0,,,,,,
,,7020,1001,이거봐` 이비 어릴때 사진도 있어.,,,,8,0,,,,,,
,,7020,1001,이비도 이때는 정말 어리고 작았지...,,,,8,0,,,,,,
,,7020,,도문은 아까처럼 다정히` 그리고 나긋하게 새나에게 말을 건내고 있었다.,,,,,,,,,,,
,,7020,,새나는 도문을 바라보며 희미한 미소를 지으며 그 이야기를 듣고 있었다.,,,,,,,,,,,
,,7020,1001,작았던 이비가 이렇게 크다니...,,,,1,0,,,,,,
,,7020,1001,그때는 상상도 못했던 일이야.,,,,1,0,,,,,,
,,7020,1001,하루하루 바쁘게 살아오느라 몰랐는데` 이렇게 보니까,,,,1,0,,,,,,
,,7020,1001,세월이 정말 빠르다...,,,,2,0,,,,,,
,,7020,1001,사진 속 이비가 커가는 만큼 ` 그 옆에 있는 우리가 점점 늙어가고 있는게 보이더라.,,,,5,0,,,,,,
18,,7021,1001,...,,,,5,0,,18_14,결국 눈물이 새어나오는 도문. 새나는 그런 도문을 보며 살며시 웃고 있다.,,,
,,7021,,이야기를 이어가던 도문은 계속해서 올라오는 울컥함에 참지 못하고 눈물을 흘리기 시작했다.,,,,,,,,,,,
,,7021,1001,내가...내가 미안해...,,,,5,0,,,,,,
,,7021,1001,내가 정말 미안해...,,,,5,0,,,,,,
,,7021,1001,같이 하고 싶다 했던 것도 못해주고...,,,,5,0,,,,,,
,,7021,1001,예쁘다` 사랑한다는 그런 말도...,,,,5,0,,,,,,
,,7021,1001,평소에 많이 못해줘서 미안해...,,,,5,0,,,,,,
,,7021,1001,내가 다 미안해...,,,,5,0,,,,,,
,,7021,,어린아이처럼 흘러나오는 울음은 마음대로 멈출 수 없었다.,,,,,,,,,,,
,,7021,,새나의 손을 꽉 잡은 채로 눈물을 흘리며 말하는 도문...,,,,,,,,,,,
,,7021,,차마 새나를 보며 울 수 없어서` 새나의 손에 고개를 푹 숙이고는 울음을 이어갔다.,,,,,,,,,,,
,,7021,,계속해서 올라오는 울컥함과 미안한 마음에 감정이 점점 격해져만 간다.,,,,,,,,,,,
,,7021,1006,...,,,,,2,,,,,,
,,7021,,그런 도문을 새나는 슬픈 미소를 띄운 채 계속 바라봐 주었다.,,,,,,,,,,,
,,7021,1001,새나야...,,,,5,1,,,,,,
,,7021,1001,새나야...,,,,5,1,,,,,,
,,7021,1001,정말 사랑해...,,,,5,1,,,,,,
,,7021,1001,나를 만나줘서,,,,5,1,,,,,,
,,7021,1001,함께 해줘서 고마워...,,,,5,1,,,,,,
,,7021,1001,내 삶에서 가장 큰 행복은 ,,,,5,1,,,,,,
,,7021,1001,새나야` 너였어...,,,,5,1,,,,,,
,,7021,1001,고마워...사랑해...,,,,5,1,,,,,,
,,7021,1001,정말...,,,,5,1,,,,,,
,,7021,,계속해서 차오르는 울음은 도문이 제대로된 말을 하지 못하게 막았다.,,,,,,,,,,,
,,7021,,그저 미안하다는` 고맙다는` 사랑한다는 말만이 계속해서 나왔다.,,,,,,,,,,,
,,7021,1006,...,,,,,2,,,,,,
,,7021,,새나가 살며시 손을 움직여 도문의 손을 마주 잡았다.,,,,,,,,,,,
,,7021,1001,...,,,,2,1,,,,,,
,,7021,,그런 새나의 행동에 도문은 고개를 들어 새나를 바라봤다.,,,,,,,,,,,
,,7021,1001,새나야...,,,,2,1,,,,,,
,,7021,1001,너는 나를 만나서...,,,,2,1,,,,,,
,,7021,1001,행복했니..?,,,,2,1,,,,,,
,,7021,,그 짧은 물음 조차 도문은 새나에게 건내기 쉽지 않았다.,,,,,,,,,,,
,,7021,,울음이 그치지 않아서.,,,,,,,,,,,
,,7021,,그리고 계속해서 드는 미안함때문에.,,,,,,,,,,,
,,7021,,혹시나 너는 나를 만나 행복하지 않았던게 아닐까하는 생각에.,,,,,,,,,,,
,,7021,,너는 나를 만날걸 후회하는게 아닐까하는 두려움에.,,,,,,,,,,,
,,7021,,그렇기에 쉽사리 건낼 수 없었던 말이었다.,,,,,,,,,,,
,,7021,1006,...,,,,,2,,,,,,
,,7021,,새나는 그 물음에 놀란듯한 표정을 잠깐 지었다.,,,,,,,,,,,
18,,7022,,그러다 다시 도문을 향해` 그 어느 때보다 행복한 미소를 띄우며,,,,,,,18_15,고개를 끄덕이는 새나,,,
,,7022,,살며시 고개를 끄덕였다.,,,,,,,18_14,(고개 끄덕이는 효과),,,
18,,7023,1001,나도..! ,,,,5,1,,18_16,더욱 크게 울면서 말하는 도문,,,
,,7023,1001,나도 그랬어..!,,,,5,1,,,,,,
,,7023,1001,나도 그래...새나야...,,,,5,1,,,,,,
,,7023,,새나의 대답에 자신도 그렇다며,,,,,,,,,,,
,,7023,,정말로 너를 만나 행복했다고 다시` 그리고 계속해서 말하는 도문이다.,,,,,,,,,,,
,,7023,,새나는 마주 잡은 손을 꼭 잡고 도문을 계속 바라봐 주었다.,,,,,,,,,,,
18,,7024,,그렇게 한참을 있던 새나는 다시 서서히 눈을 감기 시작했다.,,,,,,,18_15,살며시 눈을 감는 새나,,,
18,,7025,,잘가요.,,,,,,,white,점점 하얗게 변하는 화면,,,
,,7025,,가장 사랑했던이여.,,,,,,,,,,,
E,,,,,,,,,,,,,,,
