주요등장인물,1000|1001|1006,,,,,,,,,,,,,,
에피소드 id,대화 장소,대화 묶음 id,말하는 이,대화 내용,분류,선택지 후 대사,대화 조건,초상화 id,발화자 위치,레이아웃,이미지,콘텐츠,배경음,효과음,.
,,2412,1000,아직 자라지 못한 싹은 무엇이 될지 아무도 몰라.,,,,2,0,,,,,,
,,2412,1000,너는 무엇이든 될 수 있는 사람이야.,,,,2,0,,,,,,
,,2412,1000,그러니까 그렇게 불안해 하지마.,,,,4,0,,,,,,
9,501,2413,1000,휴...,,,2412,4,0,,,,,,
,,2413,1000,도문이가 걱정이네.,,,,2,0,,,,,,
,,2413,1000,이러다 나날이 눈물로 지새우면 어떻게 하지...,,,,2,0,,,,,,
,,2413,1000,도문이는 마음이 약해서 계속 자신을 몰아세우고 자책할까봐 걱정이야...,,,,2,0,,,,,,
,,2413,1000,그렇게까지 할 일이 아닌데 말이야...,,,,4,0,,,,,,
9,501,2414,1000,그래...지금 들리는 이런 울음소리로 나날이...,,,2413,2,0,,,,,,
,,2414,1000,...? 울음소리?,,,,6,0,,,,,,
,,2414,1000,이게 어디서 나는 거지?,,,,2,0,,,,,,
9,2470,2415,1000,이 울음 소리... 여기서 나는거야.,,,,2,0,,,,,,
,,2415,1000,한 번 들어가 보자.,,,,0,0,,,,,,
9,2471,2416,1000,도문아...,,,,2,0,,,,,,
,,2416,1000,너가 자책하며 있지 않기를 바랬는데...,,,,2,0,,,,,,
,,2416,1000,아까 말했듯이 넌 무엇이든 할 수 있는 사람이야.,,,,2,0,,,,,,
,,2416,1000,너 스스로를 그렇게 몰아 붙이지 않길 바라.,,,,5,0,,,,,,
,,2416,1000,너 스스로를 그렇게 답답하게 생각하지 않길 바라.,,,,5,0,,,,,,
,,2416,1000,아직 무엇을 할 지` 해야할지 모른다고 해서,,,,2,0,,,,,,
,,2416,1000,그게 너의 가치를` 너라는 사람의 존재 자체를 낮추는 건 아니야.,,,,2,0,,,,,,
,,2416,1000,그러니까...,,,,4,0,,,,,,
,,2416,1000,너가 그렇게 우울해하며 자책하지 않길 바라.,,,,0,0,,,,,,
9,501,2417,1000,걱정이다 정말...,,,,4,0,,,,,,
,,2417,1000,미래에 대한 불안함 때문에 자기자신을 너무 절벽 끝까지 몰아 붙인것 같아서...,,,,2,0,,,,,,
,,2417,1000,어떻게 해야 너에게 내 말들이 전달 될 수 있을까?,,,,2,0,,,,,,
,,2417,1000,내 위로라도 듣고 너가 괜찮아졌으면 좋겠어...,,,,2,0,,,,,,
,,2417,1000,나도 불안한 걸까?,,,,2,0,,,,,,
,,2417,1000,심장이 이상하게 뛰는 기분이야.,,,,4,0,,,,,,
,,2417,1000,마치 고장난 시계처럼...,,,,4,0,,,,,,
,,2417,1000,뭐지..? 진짜로 시계 소리가 이상한 것 같은 착각이 들어...,,,,2,0,,,,,,
,,2417,1000,...,,,,0,0,,,,,,
,,2417,1000,착각이 아닌거 같은데..?,,,,6,0,,,,,,
9,2430,2418,1000,시계가 삐걱거리는 것 같은데..?,,,2417,6,0,,,,,,
,,2418,1000,잠깐...분명 아까 봤을 때는 시계 초침이 가장 위에 있었는데 왜 지금은...왼쪽에 있지?,,,,6,0,,,,,,
,,2418,1000,거꾸로 가는 건가??,,,,2,0,,,,,,
,,2418,1000,그럼 큰 일인데! 빨리 해결하자!,,,,6,0,,,,,,
9,2430,2419,1000,취업에 대한 불안함` 나 자신에 대한 불신...,,,,4,0,,,,,,
,,2419,1000,그리고 얼마 남지 않은 시간에 대한 조급함...,,,,4,0,,,,,,
,,2419,1000,그 모든게 너를 괴롭히고 있었구나.,,,,2,0,,,,,,
,,2419,1000,불안감과 불신에 가려진 조급함이 얼굴을 들이미니까 그게 배가 되었겠지.,,,,2,0,,,,,,
,,2419,1000,하지만 도문아...,,,,2,0,,,,,,
,,2419,1000,너는 아직 늦지 않았어.,,,,2,0,,,,,,
,,2419,1000,아직 3학년` 이제 곧 4학년이 되는 거잖아.,,,,2,0,,,,,,
,,2419,1000,짧다고 생각할 수도 있지만 아직 졸업까지 최소 1년이라는 시간이 남은거야.,,,,2,0,,,,,,
,,2419,1000,너의 선택에 따라 다르겠지만`,,,,4,0,,,,,,
,,2419,,너가 휴학을 하고 재정비하는 시간을 가져봤으면 해.,1,2420,,,0,,,,,,
,,2419,,4학년을 준비하고` 졸업을 준비할 1여년이 조금 넘는 시간동안 여러가지 경험을 할 기회를 찾았으면 해.,1,2421,,,0,,,,,,
9,2430,2420,1000,그동안 여유를 가지고 너가 하고 싶은 걸 찾아보는 거야.,,,,0,0,,,,,,
,,2420,1000,너가 하고싶은` 아니면 해야하는 일이 무엇인지.,,,,1,0,,,,,,
9,2430,2421,1000,학교를 다니면서 여러가지를 찾아보고` 교수님한테 도움도 받으면서 한 번 생각해봤으면 해.,,,,0,0,,,,,,
,,2421,1000,너가 하고싶은` 아니면 해야하는 일이 무엇인지.,,,,1,0,,,,,,
9,,2422,,오늘따라 잘 떠지지 않은 눈을 비비며 일어난 도문은 비몽사몽 욕실로 향했다.,,,,,,,도문의 방,,,,
,,2422,,씻고 온 후에도 무언가 멍해 보이던 도문은 다시 골똘히 생각하는 듯 해보였다.,,,,,,,,,,,
,,2422,1001,...,,,,0,0,,,,,,
,,2422,1001,요즘따라 계속 생각해 봤지만... 혼자서는 어떻게 해야 할지 잘 모르겠네...,,,,4,0,,,,,,
,,2422,1001,...,,,,0,0,,,,,,
,,2422,1001,새나한테 물어보는게 좋을까?,,,,0,0,,,,,,
,,2422,,그렇게 혼잣말을 중얼거린 도문은 학교로 향했다.,,,,,,,,,,,
9,,2423,,오늘도 계속되는 열띤 강의.,,,,,,,강의실2,,,,
,,2423,,도문은 어제와 달리 창가를 보며 멍을 때리기 보다는 열심히 공책에 무언가를 적고 있었다.,,,,,,,,,,,
,,2423,,그렇게 정신없이 공책에 무언가를 적던 도문은` 오늘도 강의가 끝난지 모르고 있다가,,,,,,,,,,,
,,2423,,조심스레 다가와 어깨를 툭! 하고 친 새나 덕에 정신을 차렸다.,,,,,,,,,,,
,,2423,1006,오빠! 오늘도 정신이 없네?,,,,2,2,,,,,,
,,2423,1006,밥 먹자!,,,,1,2,,,,,,
,,2423,1001,응 가자.,,,,1,1,,,,,,
9,,2424,,오늘은 학교 내에 있는 식당에 온 둘.,,,,,,,교내 식당,,,,
,,2424,,볶음밥을 먹던 도문은 새나를 힐끗 보더니 말을 꺼냈다.,,,,,,,,,,,
,,2424,1001,있잖아...,,,,0,1,,,,,,
,,2424,1006,응?,,,,0,2,,,,,,
,,2424,,새나에게 말을 꺼내기 시작한 도문은 졸업에 관해 물어보기 시작한다.,,,,,,,,,,,
,,2424,,인턴이나 계획을 짤때 어떻게 했나 하는 질문들이 주를 이루었다.,,,,,,,,,,,
,,2424,1006,흐음,,,,4,2,,,,,,
,,2424,1006,요즘 고민이 많아 보였는데 그거 때문이었구나?,,,,2,2,,,,,,
,,2424,1006,그럼 이렇게 해보는 건 어때?,,,,2,2,,,,,,
,,2424,1006,나랑 오빠는 아예 과도 다르고 그러니까 담당 교수님한테 한번 여쭤보는 거야.,,,,0,2,,,,,,
,,2424,1006,오빠 담당 교수님이랑도 꽤 친하잖아. 마침 상담 기간이기도 하고.,,,,0,2,,,,,,
,,2424,1001,응... 오늘 가야해.,,,,2,1,,,,,,
,,2424,1006,그럼 가서 뭐하면 좋을 지 생각해보자! 내가 도와줄게!,,,,1,2,,,,,,
9,,2425,,그렇게 말한 새나는 밥을 다먹고 난 후 도문을 데리고 학교 근처 카페로 향했다.,,,,,,,카페,,,,
,,2425,,그리고는 도문과 이야기를 하며 앞으로 취업에 대해 어떻게 하면 좋을지` 어떤걸 교수님께 물어보면 좋을 지를 같이 이야기 하기 시작했다.,,,,,,,,,,,
,,2425,,한참을 그렇게 얘기하다가...,,,,,,,,,,,
,,2425,1006,어! 오빠 5시에 상담이라고 하지 않았어? 지금 4시 40분 좀 지나가는데?,,,,9,2,,,,,,
,,2425,1001,어어... 가야겠다.,,,,9,1,,,,,,
,,2425,1001,고마워 새나야.,,,,1,1,,,,,,
,,2425,1006,아이참! 뭘 부끄럽게 고맙다고 하고 그래.,,,,8,2,,,,,,
,,2425,1001,그래도...,,,,2,1,,,,,,
,,2425,1006,아무튼 상담 잘 하고 와! 화이팅이야!,,,,1,2,,,,,,
,,2425,1001,응... 나중에 보자.,,,,8,1,,,,,,
,,2425,,그렇게 짧은 인사를 마친 둘은 각자 일정이 있는 곳으로 향했다.,,,,,,,,,,,
9,,2426,,담당 교수님 연구실 앞에 선 도문은 똑똑하고 노크를 했다.,,,,,,,연구실,,,,
,,2426,교수님,들어오세요.,,,,6,2,,,,,,
,,2426,1001,안녕하세요 교수님.,,,,0,1,,,,,,
,,2426,교수님,아아. 도문학생 어서와요. 저기 앉아요.,,,,6,2,,,,,,
,,2426,,그렇게 말한 교수님은 커피를 한 잔 타와 도문의 앞에 놓고는 상담을 시작했다.,,,,,,,,,,,
,,2426,,도문은 새나와 나눈 이야기와` 요즘 자신의 고민을 털어 놓았다. ,,,,,,,,,,,
,,2426,교수님,흠...,,,,6,2,,,,,,
,,2426,교수님,그동안 고민이 많았겠군요.,,,,6,2,,,,,,
,,2426,교수님,졸업도 곧 코앞으로 다가올테니...,,,,6,2,,,,,,
,,2426,교수님,옛날 생각이 나네요. 저도 예전에 그랬던 적이 있었죠.,,,,6,2,,,,,,
,,2426,1001,교수님도요?,,,,0,1,,,,,,
,,2426,교수님,그럼요. 저도 제가 이렇게 교수가 되서 경제학을 가르치게 될줄 몰랐거든요.,,,,6,2,,,,,,
,,2426,1001,그럼 교수님은 어떻게 하셨었나요?,,,,2,1,,,,,,
,,2426,교수님,저는 여러가지 일을 해봤어요. ,,,,6,2,,,,,,
,,2426,교수님,온갖 동아리들도 해보고` 여러 회사의 인턴도 해보고...,,,,6,2,,,,,,
,,2426,교수님,뭐든 여러가지를 경험해보고 정하는게 좋아요. 아직 아무것도 모르는 상태에서 정해버리면,,,,6,2,,,,,,
,,2426,교수님,나중에 이걸 해볼걸... 저걸 해볼걸 후회하기도 하고.,,,,6,2,,,,,,
,,2426,교수님,무엇이 자기와 잘 맞는지 모르니까 힘들거든요.,,,,6,2,,,,,,
9,,2427,1001,...,,,,0,1,,연구실,,,,
,,2427,교수님,아! 혹시 인턴 생각이 있나요?,,,,6,2,,,,,,
,,2427,교수님,안그래도 인턴 한 명을 추천해달라는 공고가 있는데...,,,,6,2,,,,,,
,,2427,,교수님은 종이더미에서 무언가를 찾더니 도문에게 건냈다.,,,,,,,,,,,
,,2427,교수님,여기에요. 방학동안 인턴 할 사람을 구한다는데` 한 번 지원해보지 않을래요?,,,,6,2,,,,,,
,,2427,교수님,좋은 기회일 거에요.,,,,6,2,,,,,,
,,2427,,종이를 건내 받은 도문은 매우 놀란 표정으로 교수님을 쳐다봤다.,,,,,,,,,,,
,,2427,1001,이걸... 제가 가도 되나요?,,,,2,1,,,,,,
,,2427,교수님,그럼요. 도문 학생은 평소 성적도 좋고 하니까 조건에 충분하죠.,,,,6,2,,,,,,
,,2427,교수님,그리고 도문 학생이 여러 일을 해보고 미래를 정해봤으면 하네요.,,,,6,2,,,,,,
,,2427,1001,감사합니다 교수님!,,,,1,1,,,,,,
,,2427,교수님,하하! 뭐든 고민이 있다면 이야기 하세요.,,,,6,2,,,,,,
,,2427,교수님,제 경험담들이 도움이 많이 될 것 같네요.,,,,6,2,,,,,,
,,2427,1001,네!,,,,1,1,,,,,,
9,,2428,,,,,,,,2,9_5,교수님과의 대화에서 의문이 풀린 도문의 모습,,,
,,2428,,그렇게 대답한 도문은 그동안의 고민이 어느 정도 날아간 듯 해 보였다. ,,,,,,4,,,,,
,,2428,,확실히 자신이 어떤 직업을 가질지` 무엇을 해야할 지에 대한 명확한 해답을 찾은 것은 아니지만.,,,,,,,,,,,
,,2428,,그 해답을 찾을 수 있는 길을 발견한 도문이었다.,,,,,,,,,,,
E,,,,,,,,,,,,,,,
