등장주요인물,1000|1001|1006,,,,,,,,,,,,,,
에피소드 id,대화 장소,대화 묶음 id,말하는 이,대화 내용,분류,선택지 후 대사,대화 조건,초상화 id,발화자 위치,레이아웃,이미지,콘텐츠,배경음,효과음,.
,,3112,1000,한 번 가볼까..?,,,,0,0,,,,,,
12,3130,3113,1000,시계가...,,,,2,0,,,,,,
,,3113,1000,엄청 천천히 돌고있어...,,,,2,0,,,,,,
,,3113,1000,동력이 부족한 걸까??,,,,2,0,,,,,,
,,3113,1000,이러다 멈추면 안되는데...,,,,2,0,,,,,,
,,3113,1000,빨리 해결하자!,,,,6,0,,,,,,
12,3130,3114,1000,...,,,,0,0,,,,,,
,,3114,1000,더이상 설렘보다는 편안한 마음이 커서...,,,,2,0,,,,,,
,,3114,1000,두근대는 마음보다는 평온한 마음이 커서...,,,,2,0,,,,,,
,,3114,1000,그래서 그 감정이 더이상 사랑이 아닌건 아닐까? 새나에 대한 마음이 식은건 아닐까?,,,,2,0,,,,,,
,,3114,1000,하면서 고민했구나.,,,,2,0,,,,,,
,,3114,1000,하지만 도문아...,,,,4,0,,,,,,
,,3114,1000,나는 새나에 대한 설레는 감정에 무뎌졌다고 해서` 그게 사랑이 아니라고 생각하지 않아.,,,,2,0,,,,,,
,,3114,1000,새로운 것은 언제나 설레지. 누군가를 처음 좋아할때도 마찬가지일거야.,,,,2,0,,,,,,
,,3114,1000,그러다가 점점 그 사람에 대해서 잘 알게되고` 그 사람이 말해주기 전에 그 사람의 마음을 알게되고.,,,,2,0,,,,,,
,,3114,1000,더이상 설레지 않는다는 건 그 사람을 사랑하지 않기보다는,,,,2,0,,,,,,
,,3114,1000,그 사람을 너무 잘 알아서,,,,2,0,,,,,,
,,3114,1000,그리고 그만큼 그 사람을 내 사람이다라고 생각하기 때문에` 곁에만 있어도 편해서 그런거야.,,,,2,0,,,,,,
,,3114,1000,잘 모르는 것은 언제나 나에게 설레는 감정을 주기도 하지만` 그만큼 불안함과 긴장감도 줘.,,,,4,0,,,,,,
,,3114,1000,그 사람을 잘 알고 편하다 해서 더이상 사랑하지 않는게 아니야.,,,,4,0,,,,,,
,,3114,1000,단지 새로운 점보다 아는 점이 더 많아졌을 뿐이라고 생각해.,,,,4,0,,,,,,
,,3114,1000,다시 잘 생각해봐 도문아.,,,,2,0,,,,,,
,,3114,1000,너도 알거야. 혹시나 새나가 나처럼 고민하면 어쩌지?하면서 생각하고 있잖아.,,,,2,0,,,,,,
,,3114,1000,그런 생각을 하면서 불안해 하는 것 자체가` 너가 아직 새나를 많이 사랑하는 거라고 생각해.,,,,2,0,,,,,,
,,3114,1000,새나를 처음 만났을 때와 지금을 생각해봐. 그러면 무언가 알 수 있을거야 도문아.,,,,4,0,,,,,,
12,,3115,,새벽 빛이 비추는 시간.,,,,,,,도문의 방,,,,
,,3115,,도문은 부스스한 머리를 매만지며 잠에서 깼다.,,,,,,,,,,,
,,3115,1001,...,,,,0,0,,,,,,
,,3115,1001,옛날 꿈을 꾼 기분이야.,,,,0,0,,,,,,
,,3115,,도문은 무언가 생각에 잠긴듯 책상을 물끄러미 쳐다봤다.,,,,,,,,,,,
,,3115,,그렇게 한참을 보던 도문은 책상으로 걸어가 액자를 매만졌다.,,,,,,,,,,,
,,3115,,멍하니 액자를 매만지던 도문은 무언가 다시 생각에 잠겼다.,,,,,,,,,,,
,,3115,,시간이 조금 지나고...,,,,,,,,,,,
,,3115,,도문은 회사에 갈 준비를 하기 시작했다.,,,,,,,,,,,
,,3115,,빠르게 씻고나서 옷을 갈아입으려하는데...,,,,,,,,,,,
,,3115,,오늘따라 옷차림과 머리에 신경쓰는 듯한 도문이다.,,,,,,,,,,,
,,3115,,모든 준비를 마친 도문은 소지품을 챙기고 밖으로 나갔다.,,,,,,,,,,,
12,,3116,,,,,,,,3,12_9,핸드폰 UI 등장,,,
,,3116,,,,,,,,2,,총 3개의 메시지/클릭 한번당 한개씩 나타난다.,,,
,,3116,,그러면서 핸드폰으로 무언가 문자를 빠르게 남기기 시작했다.,,,,,,4,,,,,
12,,3117,,그리고 얼마 안가 답장이 왔다.,,,,,,,12_10,,,,
,,3117,,,,,,,,3,,새나의 메시지 2개가 클릭한번당 한개씩 나타난다.,,,
,,3117,,핸드폰 화면을 본 도문의 얼굴에 작지만 행복한 미소가 떠올랐다.,,,,,,2,,,,,
,,3117,,...,,,,,,,,,,,
12,,3118,,괜한 걱정이었던 것 같아.,,,,,,,거리_낮,,,,
,,3118,,그렇게 말한 도문은 시계를 보더니 서둘러 차로 향했다.,,,,,,,,,,,
E,,,,,,,,,,,,,,,
