주요등장인물,1000|1001|1008|1009,퍼즐,Cave|Volcano,,,,,,,,,,,,
에피소드 id,대화 장소,대화 묶음 id,말하는 이,대화 내용,분류,선택지 후 대사,대화 조건,초상화 id,발화자 위치,레이아웃,이미지,콘텐츠,배경음,효과음,.
,,2703,,어딘가 안달난 사람처럼.,,,,,,,,,,,
,,2703,1001,아직...많이 남았는데...,,,,2,1,,,,,,
,,2703,,도문은 자신 앞에 쌓인 일들을 초연하게 쳐다봤다.,,,,,,,,,,,
,,2703,1009,좀 도와줄까요?,,,,1,2,,,,,,
,,2703,1001,네...? 그래주면 감사한데...,,,,2,1,,,,,,
,,2703,1009,여기로 좀 넘겨주세요. 같이 빨리하고 가요.,,,,1,2,,,,,,
,,2703,,도문이 야근을 마음먹고 있을 때` 준일이 다가와 도움을 주었다.,,,,,,,,,,,
,,2703,1009,지금 보니까 일단 이것들만 처리하고 가도 충분할 것 같아요.,,,,1,2,,,,,,
,,2703,1001,정말 고마워요..!,,,,1,1,,,,,,
,,2703,1009,뭘요. 같은 입사동기끼리 도와야지.,,,,2,2,,,,,,
,,2703,,왜 사람들이 그렇게 준일이 사람들 사이에게 인기가 많은지 알 것 같은 도문이었다.,,,,,,,,,,,
,,2703,1009,으음...,,,,0,2,,,,,,
,,2703,,준일은 기지개를 쫙 피더니,,,,,,,,,,,
,,2703,1009,이제 슬슬 갈까요?,,,,1,2,,,,,,
,,2703,1001,정말 도와줘서 고마워요. 다음에 밥이라도 살게요.,,,,1,1,,,,,,
,,2703,1009,그래요. 다음에 밥 한끼 같이 먹어요. 그럼 조심히 들어가요.,,,,1,2,,,,,,
,,2703,1001,네 준일씨도요.,,,,1,1,,,,,,
,,2703,,그렇게 도문은 준일의 도움으로드디어 퇴근할 수 있었다.,,,,,,,,,,,
1,,2704,,집으로 돌아온 도문은 씻고 바로 침대에 누웠다.,,,,,,,도문의 방2(밤),,,,
,,2704,,기분으로는 바로 기절할 것만 같았지만 쉽사리 눈이 감기지 않았다.,,,,,,,,,,,
,,2704,1001,...,,,,0,0,,,,,,
,,2704,,도문은 지금 머릿 속에 회사에서 있었던 일들만 떠오를 뿐이었다.,,,,,,,,,,,
,,2704,,늘 호통치는 상사`  능력이 뛰어난 입사동기,,,,,,,,,,,
1,,2705,,,,,,,,2,11_2,누워서 상상하는 도문,,,
,,2705,,그렇다면 자신은 무엇일까? 늘 혼나는 말단 직원?,,,,,,4,11_3,구광일에게 혼나는 도문 아이콘/우울한표정,,,
,,2705,,열심히 일을 배워 정사원까지 되었지만` 늘 자신이 잘하는 일은 없는 듯 했다.,,,,,,,,,,,
,,2705,,상사는 늘 호통만 쳤고` 입사동기인 준일이 너무 뛰어난 나머지 늘 자신과 비교되는 것만 같았다.,,,,,,,,빛나는 준일/부러운 표정,,,
,,2705,1001,내가 너무 부족한건가...,,,,4,0,,11_4,상상을 끝내곤` 눈을 감으며 한숨을 쉬는 도문,,,
,,2705,,끊임없는 자괴감이 도문을 덮친다.,,,,,,,도문의 방2(밤),,,,
,,2705,1001,내일도 출근날이니까... 일단 자자.,,,,4,0,,,,,,
,,2705,,내일도 일에 치여살며` 부장의 얼굴을 볼 생각을 하니 도문은 울화가 치미는 듯했지만...,,,,,,,,,,,
,,2705,,어쩔 수 없이 쉽사리 감기지 않는 눈을 억지로 감았다.,,,,,,,,,,,
2,501,2706,1000,...,,,,0,0,1,,,,,
,,2706,1000,도문아... 너무 그렇게 너를 낮추지마.,,,,2,0,,,,,,
,,2706,1000,누구도 그렇게 자기자신을 낮춰봐선 안돼. 그리고...,,,,2,0,,,,,,
,,2706,1000,너는 부족한 사람이 아니야. 아직 일이 어색하고 적응이 안되서 그런것 뿐이야.,,,,2,0,,,,,,
,,2706,1000,사람마다 적응하고 일을 해결해 나가는 시간은 달라.,,,,2,0,,,,,,
,,2706,1000,그러니까 그렇게 자책하지 않으면 좋겠다.,,,,4,0,,,,,,
,,2706,1000,그리고 그 부장님도 말이야! 너무 못되기만해.,,,,7,0,,,,,,
,,2706,1000,자기 일까지 너한테 떠넘기잖아! 그래놓고 자기는 호통만 치고.,,,,7,0,,,,,,
,,2706,1000,얼굴에도 심술이 덕지덕지해!,,,,7,0,,,,,,
2,501,2707,1000,...,,,2706,0,0,,,,,,
,,2707,1000,어디선가 흐느끼는 소리가 들리는 것 같아.,,,,2,0,,,,,,
,,2707,1000,어디서 들리는 소리지?,,,,2,0,,,,,,
,,2707,1000,한 번 찾아보자.,,,,2,0,,,,,,
7,2770,2708,1000,여기서 나는 소리였구나...,,,,4,0,,,,,,
,,2708,1000,조금만 더 안으로 들어 가보자. ,,,,0,0,,,,,,
,,2708,1000,너무 서러운 소리야.,,,,0,0,,,,,,
7,2771,2709,1000,...,,,,0,0,,,,,,
,,2709,1000,점점더 소리가 커지고 있어.,,,,0,0,,,,,,
,,2709,1000,이 앞인거 같아.,,,,0,0,,,,,,
7,2772,2710,1000,...,,,,0,0,,,,,,
,,2710,1000,요즘의 널 볼때마다 불안불안했어.,,,,0,0,,,,,,
,,2710,1000,가뜩이나 일도 힘든데 그렇게 부장님한테 괴롭힘만 당하고.,,,,0,0,,,,,,
,,2710,1000,계속 일은 떠넘겨 받고.,,,,0,0,,,,,,
,,2710,1000,아직 정사원이 된지 얼마 되지않고` 인턴 때와는 다른 부서에서 일하게 됐는데,,,,0,0,,,,,,
,,2710,1000,적응할 새도 없이 그런 일이 반복되니...,,,,0,0,,,,,,
,,2710,1000,너가 버틸 수 있을까? 넌 정말 괜찮은걸까?,,,,4,0,,,,,,
,,2710,1000,계속 너를 한 걸음 뒤에서 보면서 생각했는데...,,,,4,0,,,,,,
,,2710,1000,역시 아니었구나. ,,,,4,0,,,,,,
,,2710,1000,이런 말하면 싫어할 수도 있지만` 지금은 억지로라도 힘을 내야해.,,,,0,0,,,,,,
,,2710,1000,어떻게든 버티고 버텨서 마음을 단단히 먹어야해...,,,,0,0,,,,,,
,,2710,1000,우울감에만 빠지다간 너를 갉아먹고 말거야.,,,,2,0,,,,,,
,,2710,1000,그리고 너는 절대로 아무것도 못하는 사람이 아니야.,,,,2,0,,,,,,
,,2710,1000,너는 뭐든지 잘 할수 있는 사람이야.,,,,2,0,,,,,,
,,2710,1000,아직 익숙하지 않아서 그래. 아직 너도 널 잘 몰라서 그런거야.,,,,2,0,,,,,,
,,2710,1000,너의 가치를 스스로 낮추지마.,,,,4,0,,,,,,
,,2710,1000,너는... 정말로 뛰어난 사람이니까.,,,,1,0,,,,,,
,,2710,1000,사람은 누구나 처음에는 씨앗으로 시작해. 그리고 그걸 땅에 심는거야.,,,,1,0,,,,,,
,,2710,1000,어떻게든 노력하고 버티고 마음만 먹는다면...,,,,1,0,,,,,,
,,2710,1000,너는 무슨 일에든 재능의 싹을 피울 수 있어.,,,,1,0,,,,,,
,,2710,1000,그러니까... 널 너무 낮추지마... 너무 슬퍼하지마...,,,,1,0,,,,,,
2,501,2711,1000,도문이가 너무 걱정이네...,,,,4,0,,,,,,
,,2711,1000,너가 내 말을 들을 수 있으면 좋겠다.,,,,4,0,,,,,,
,,2711,1000,그러면 같이 부장님 욕이라도 실컷 해줄텐데!,,,,7,0,,,,,,
,,2711,1000,그런데...,,,,0,0,,,,,,
,,2711,1000,갑자기 좀 더워진거 같아.,,,,2,0,,,,,,
,,2711,1000,...덥다 못해 뜨거운것 같은데...,,,,2,0,,,,,,
,,2711,1000,설마...?,,,,2,0,,,,,,
2,2740,2712,1000,완전 부글부글해!,,,,9,0,,,,,,
,,2712,1000,잘못하다간 화산이 폭발하면서 안에 돌들이 다 튀어나오겠어!,,,,6,0,,,,,,
,,2712,1000,제대로 길을 만들어줘야 해...!,,,,6,0,,,,,,
2,2740,2713,1000,결국 폭발했구나...,,,,2,0,,,,,,
,,2713,1000,차라리 잘 된걸 지도 몰라...,,,,4,0,,,,,,
,,2713,1000,계속 마음 속에다가 담기만하고 참기만 한다면` ,,,,4,0,,,,,,
,,2713,1000,너의 마음은 점점 썩어 갔을거야.,,,,4,0,,,,,,
,,2713,1000,너의 이 스트레스와 분노...,,,,4,0,,,,,,
,,2713,1000,도문이 너를 괴롭히는 부장님과 뛰어난 입사동기와 당하는 비교...,,,,4,0,,,,,,
,,2713,1000,너의 스트레스가 끝에 다다를만했어...,,,,0,0,,,,,,
,,2713,1000,차라리 이렇게 화를 폭발시켜서` 시원하게 털어내는 것도 좋은 방법이었다고 생각해.,,,,1,0,,,,,,
,,2713,1000,이걸로 너의 마음이 조금이라도 편해졌길...,,,,0,0,,,,,,
,,2713,1000,조금이라도 마음을 편히 먹고` 너도 너 자신을 믿으면서 버티다 보면 ,,,,0,0,,,,,,
,,2713,1000,일이 하나씩 풀릴거야.,,,,1,0,,,,,,
,,2713,1000,마음먹기에 달렸어 도문아. ,,,,1,0,,,,,,
,,2713,1000,특히 너가 너 자신을 믿어주길 바라.,,,,1,0,,,,,,
1,,2714,,도문은 알람소리에 억지로 떠진 눈을 비비며 서서히 일어났다.,,,,,,,도문의 방2,,,알람소리,
,,2714,,벌써부터 회사에 가면 얼굴을 볼 부장님 생각에 한숨이 푹푹 나왔다.,,,,,,,,,,,
,,2714,1001,이렇게 한숨만 쉰다고 달라질건 없지.,,,,4,0,,,,,stop,
,,2714,1001,어차피 계속 부딪힐거 내가 조금 더 열심히 해보자.,,,,4,0,,,,,,
,,2714,1001,그렇게 말한 도문의 얼굴은 어딘가 굳은 결심을 한듯한 표정을 짓고 있었다.,,,,0,0,,,,,,
,,2714,1001,저번에 인턴으로 있던 부서도... 적응은 느렸지만 적응하고 나서는 괜찮았으니까... 다들 잘 한다고 칭찬도 해주셨었고...,,,,0,0,,,,,,
,,2714,1001,마음 단단히 먹고` 열심히 해보는 거야.,,,,0,0,,,,,,
,,2714,,그렇게 자신에게 하는 다짐을 끝낸 도문은 재빨리 준비하고 회사로 향했다.,,,,,,,,,,,
1,,2715,,지하철에 치이면서 겨우겨우 도문은 회사에 도착했다.,,,,,,,사무실,,,,
,,2715,,부서 안으로 들어가기가 망설여졌지만` 이내 손을 손잡이에 올렸다.,,,,,,,,,,,
,,2715,1001,..?,,,,0,1,,,,,,
,,2715,,무언가 부서 안에서 이상한 분위기가 감돈다.,,,,,,,,,,,
,,2715,,축 쳐지고 어색한 분위기가.,,,,,,,,,,,
,,2715,,도문은 자신의 자리로가 겉 옷과 가방을 정리하기 시작했다.,,,,,,,,,,,
,,2715,,그리고 의아해 했다.,,,,,,,,,,,
,,2715,,분명 지금쯤 보고서가 어떻게 됐냐고 따져야할 부장님이 가만히 있는 것이었다.,,,,,,,,,,,
,,2715,,도문은 속으로 이게 무슨 일이지? 하며 계속 의문을 품었다. ,,,,,,,,,,,
,,2715,,결국 도문은 옆자리 최대리님에게 물었다.,,,,,,,,,,,
,,2715,1001,저... 혹시 무슨 일 있나요?,,,,0,1,,,,,,
,,2715,최대리,아... ,,,,3,2,,,,,,
,,2715,,최대리님은 살짝 주위의 눈치를 살피더니 도문의 귀에 조심스럽게 이야기했다.,,,,,,,,,,,
1,,2716,최대리,사실... 부장님 지방 지점으로 내려가신다고 하네요. 인사팀이 그동안 벼르고 있었다나봐요.,,,,3,2,,사무실,,,,
,,2716,,알고보니 부장은 그동안의 행실이 그닥 좋지는 않았던 모양이다.,,,,,,,,,,,
,,2716,,그래서 인사팀이 계속 벼르고 있던 상황이라고 한다. ,,,,,,,,,,,
,,2716,,어제 그렇게 다급하게 퇴근시간이 되자마자 나간 것도 인사팀 사람들이나 사장님에게 접대라도 하면서 이 일을 막아보고자 했던 모양이다.,,,,,,,,,,,
,,2716,,하지만 이게 더 악영향을 미치게 되어` 그들이 벼르면서도 미루고 있었던 이 일을 바로 체결시킨 것이었다.,,,,,,,,,,,
,,2716,,우리 회사는 본사에서 지방 지점으로 내려가면 다시 올라오기가 하늘의 별 따기 수준이라고 한다.,,,,,,,,,,,
,,2716,최대리,좌천이죠 뭐... 그동안 일도 잘 안해` 부려먹고 호통만 쳐...,,,,3,2,,,,,,
,,2716,최대리,아무튼 잘 된 일이죠 뭐...,,,,3,2,,,,,,
,,2716,최대리,도문씨도 그동안 부장님 감수하느라 고생했어요.,,,,3,2,,,,,,
,,2716,최대리,맞다. 부서 사람들끼리 다같이 점심먹기로 했는데` 도문씨도 오실거죠?,,,,3,2,,,,,,
,,2716,1001,네 갈게요.,,,,1,1,,,,,,
,,2716,최대리,아` 그리고 저번에 일처리해준거 되게 깔끔하게 잘해줘서 고마워요.,,,,3,2,,,,,,
,,2716,최대리,덕분에 나도 일처리하기 편했거든. 그럼 점심에 봐요.,,,,3,2,,,,,,
,,2716,1001,네` 대리님.,,,,1,1,,,,,,
,,2716,,그렇게 짧은 대화가 끝나고` 최대리님은 다시 자신의 책상으로 몸을 돌려 일을 하기 시작했다.,,,,,,,,,,,
,,2716,,도문은 방금 자신이 들은 이야기가 사실인지 믿기지 않았다.,,,,,,,,,,,
1,,2717,,좋아해서는 안되지만` 도문은 무언가 통쾌한 기분을 느꼈다.,,,,,,4,11_5,일을 하는 도문,,,
,,2717,,그리고 최대리님이 해준 칭찬으로 무언가 간질거리고 붕뜬 기분이 들었다.,,,,,,,11_6,입에 미소가 드리운 도문,,,
,,2717,,정사원이 되고나서 처음으로 받은 칭찬이 그동안의 서러움을 씻겨준 듯 했다.,,,,,,,,,,,
,,2717,,오늘의 일을 시작한 도문의 얼굴은 정사원이 되고나서 그 어느 때보다 기분좋고 편안해 보인다.,,,,,,,,,,,
E,,,,,,,,,,,,,,,
